interaction_id,customer_id,campaign_id,interaction_date,clicked,converted,revenue_generated
INT_01990,CUST_0258,CAMP_009,2024-12-17,1,0,93.52
INT_01991,CUST_0473,CAMP_007,2025-02-27,0,0,160.7
INT_01992,CUST_0459,CAMP_005,2024-11-27,1,0,495.99
INT_01993,CUST_0455,CAMP_004,2026-01-30,1,0,81.21
INT_01994,CUST_0361,CAMP_001,2024-08-15,1,1,317.65
INT_01995,CUST_0395,CAMP_001,2026-04-13,1,0,296.15
INT_01996,CUST_0160,CAMP_010,2024-12-04,0,1,300.78
INT_01997,CUST_0354,CAMP_009,2025-10-03,0,1,253.33
INT_01998,CUST_0061,CAMP_002,2025-12-20,0,0,142.7
INT_01999,CUST_0328,CAMP_009,2025-09-07,1,0,213.26
INT_02000,CUST_0470,CAMP_001,2025-04-30,1,1,412.23
INT_02001,CUST_0482,CAMP_007,2024-08-15,0,0,367.72
INT_02002,CUST_0152,CAMP_004,2025-01-23,1,0,265.28
INT_02003,CUST_0189,CAMP_006,2025-09-27,1,1,327.42
INT_02004,CUST_0315,CAMP_007,2024-06-09,1,0,484.07
INT_02005,CUST_0114,CAMP_006,2025-03-14,0,1,125.83
INT_02006,CUST_0113,CAMP_002,2025-12-03,1,1,377.15
INT_02007,CUST_0491,CAMP_003,2025-05-12,1,1,32.33
INT_02008,CUST_0069,CAMP_007,2025-05-20,1,1,31.39
INT_02009,CUST_0245,CAMP_010,2024-09-24,1,1,172.11
INT_02010,CUST_0079,CAMP_005,2025-04-15,0,0,366.46
INT_02011,CUST_0233,CAMP_005,2025-08-29,0,0,309.92
INT_02012,CUST_0383,CAMP_009,2026-05-31,1,1,408.85
INT_02013,CUST_0311,CAMP_007,2026-01-08,0,0,39.98
INT_02014,CUST_0192,CAMP_010,2025-07-04,1,0,382.22
INT_02015,CUST_0213,CAMP_006,2026-02-17,1,0,358.05
INT_02016,CUST_0360,CAMP_010,2026-05-13,1,0,6.0
INT_02017,CUST_0282,CAMP_005,2026-03-23,0,0,372.13
INT_02018,CUST_0468,CAMP_007,2025-10-12,0,0,44.12
INT_02019,CUST_0242,CAMP_004,2024-12-04,1,0,294.07
INT_02020,CUST_0388,CAMP_007,2025-09-24,1,0,458.17
INT_02021,CUST_0276,CAMP_009,2025-12-06,0,1,180.74
INT_02022,CUST_0411,CAMP_009,2025-05-06,1,0,340.54
INT_02023,CUST_0341,CAMP_008,2026-03-28,1,1,339.1
INT_02024,CUST_0423,CAMP_003,2026-02-09,1,0,32.94
INT_02025,CUST_0112,CAMP_006,2025-12-13,1,1,131.22
INT_02026,CUST_0391,CAMP_009,2026-04-24,1,1,419.86
INT_02027,CUST_0127,CAMP_009,2025-11-21,0,0,225.39
INT_02028,CUST_0349,CAMP_008,2026-05-16,0,0,371.1
INT_02029,CUST_0387,CAMP_005,2025-10-28,1,0,240.22
INT_02030,CUST_0306,CAMP_005,2025-03-31,0,0,249.85
INT_02031,CUST_0448,CAMP_010,2026-02-09,1,0,381.71
INT_02032,CUST_0404,CAMP_006,2025-03-04,0,0,156.74
INT_02033,CUST_0042,CAMP_007,2025-03-12,0,0,499.55
INT_02034,CUST_0270,CAMP_003,2024-08-17,0,0,95.14
INT_02035,CUST_0229,CAMP_002,2025-03-30,0,1,293.61
INT_02036,CUST_0271,CAMP_004,2024-08-13,1,0,21.35
INT_02037,CUST_0361,CAMP_008,2024-11-15,0,0,176.45
INT_02038,CUST_0186,CAMP_003,2026-05-14,1,0,232.47
INT_02039,CUST_0040,CAMP_002,2025-01-13,1,0,230.82
INT_02040,CUST_0470,CAMP_004,2025-04-26,1,0,461.72
INT_02041,CUST_0289,CAMP_009,2024-09-07,0,0,423.24
INT_02042,CUST_0058,CAMP_007,2026-05-31,0,1,486.14
INT_02043,CUST_0032,CAMP_006,2025-12-13,0,0,231.81
INT_02044,CUST_0425,CAMP_009,2026-05-07,0,0,449.54
INT_02045,CUST_0281,CAMP_010,2025-11-26,1,0,226.09
INT_02046,CUST_0463,CAMP_001,2024-12-09,1,0,71.04
INT_02047,CUST_0259,CAMP_003,2024-09-30,1,0,375.28
INT_02048,CUST_0104,CAMP_007,2024-08-16,0,0,209.8
INT_02049,CUST_0294,CAMP_001,2025-03-14,0,1,12.24
INT_02050,CUST_0275,CAMP_002,2025-12-18,0,0,69.72
INT_02051,CUST_0077,CAMP_003,2025-07-31,0,0,158.36
INT_02052,CUST_0085,CAMP_008,2025-03-20,1,0,494.88
INT_02053,CUST_0168,CAMP_010,2025-01-26,1,0,316.1
INT_02054,CUST_0438,CAMP_007,2026-03-08,0,0,199.71
INT_02055,CUST_0267,CAMP_002,2025-07-06,0,0,6.98
INT_02056,CUST_0227,CAMP_002,2025-12-06,0,0,395.69
INT_02057,CUST_0060,CAMP_005,2025-05-14,0,0,330.89
INT_02058,CUST_0349,CAMP_004,2024-10-20,1,0,86.39
INT_02059,CUST_0106,CAMP_006,2026-02-11,1,0,296.47
INT_02060,CUST_0368,CAMP_002,2026-02-03,1,1,91.95
INT_02061,CUST_0299,CAMP_010,2025-01-15,1,0,47.42
INT_02062,CUST_0251,CAMP_001,2026-01-13,0,1,195.65
INT_02063,CUST_0047,CAMP_007,2024-12-28,1,1,74.95
INT_02064,CUST_0461,CAMP_007,2024-12-18,0,0,168.66
INT_02065,CUST_0262,CAMP_010,2024-07-31,0,0,10.84
INT_02066,CUST_0229,CAMP_009,2026-05-19,0,0,196.12
INT_02067,CUST_0415,CAMP_005,2026-05-09,1,1,151.76
INT_02068,CUST_0029,CAMP_010,2026-04-02,1,1,477.6
INT_02069,CUST_0233,CAMP_001,2025-08-01,0,0,274.66
INT_02070,CUST_0068,CAMP_003,2025-09-17,0,0,113.87
INT_02071,CUST_0263,CAMP_008,2025-06-01,0,0,243.27
INT_02072,CUST_0213,CAMP_008,2025-07-16,0,1,361.86
INT_02073,CUST_0234,CAMP_001,2026-01-18,0,0,216.43
INT_02074,CUST_0289,CAMP_004,2024-10-24,0,1,473.67
INT_02075,CUST_0030,CAMP_009,2025-05-26,0,0,79.91
INT_02076,CUST_0287,CAMP_005,2026-04-06,0,0,484.55
INT_02077,CUST_0237,CAMP_004,2026-02-27,1,0,29.88
INT_02078,CUST_0345,CAMP_001,2025-12-28,0,0,480.72
INT_02079,CUST_0414,CAMP_010,2025-02-14,1,0,33.45
INT_02080,CUST_0158,CAMP_009,2024-07-06,1,0,161.64
INT_02081,CUST_0371,CAMP_009,2025-12-24,1,0,238.35
INT_02082,CUST_0012,CAMP_004,2026-03-23,0,1,144.66
INT_02083,CUST_0203,CAMP_010,2026-01-23,0,1,117.58
INT_02084,CUST_0131,CAMP_003,2024-06-04,1,0,471.67
INT_02085,CUST_0419,CAMP_001,2026-02-26,1,0,401.81
INT_02086,CUST_0002,CAMP_006,2024-08-26,0,0,208.17
INT_02087,CUST_0382,CAMP_004,2024-12-24,0,1,6.48
INT_02088,CUST_0112,CAMP_001,2025-09-18,0,0,154.0
INT_02089,CUST_0297,CAMP_003,2024-09-06,1,0,79.3
INT_02090,CUST_0038,CAMP_002,2026-03-06,1,1,315.23
INT_02091,CUST_0024,CAMP_005,2026-01-26,0,1,342.03
INT_02092,CUST_0217,CAMP_007,2024-07-29,0,0,214.5
INT_02093,CUST_0177,CAMP_006,2025-06-13,1,1,60.92
INT_02094,CUST_0359,CAMP_007,2024-10-30,1,1,64.71
INT_02095,CUST_0033,CAMP_007,2025-07-31,1,1,140.95
INT_02096,CUST_0278,CAMP_010,2024-08-21,0,0,362.38
INT_02097,CUST_0031,CAMP_004,2025-07-24,0,0,403.56
INT_02098,CUST_0479,CAMP_009,2025-10-18,1,0,432.05
INT_02099,CUST_0458,CAMP_001,2024-12-13,1,1,184.78
INT_02100,CUST_0036,CAMP_002,2024-06-19,1,0,485.22
INT_02101,CUST_0479,CAMP_002,2025-07-15,1,1,31.56
INT_02102,CUST_0242,CAMP_009,2025-11-11,0,0,223.54
INT_02103,CUST_0017,CAMP_005,2025-11-04,0,0,208.5
INT_02104,CUST_0147,CAMP_009,2025-04-17,1,0,104.73
INT_02105,CUST_0210,CAMP_010,2025-04-09,0,1,163.1
INT_02106,CUST_0093,CAMP_006,2025-12-12,0,0,116.72
INT_02107,CUST_0394,CAMP_006,2024-11-03,1,0,435.94
INT_02108,CUST_0070,CAMP_005,2024-12-06,1,0,156.27
INT_02109,CUST_0393,CAMP_004,2025-02-16,1,1,457.87
INT_02110,CUST_0329,CAMP_010,2026-02-20,1,1,486.26
INT_02111,CUST_0374,CAMP_004,2026-03-28,1,0,393.4
INT_02112,CUST_0331,CAMP_008,2025-10-23,0,0,277.5
INT_02113,CUST_0494,CAMP_007,2025-09-01,1,0,288.61
INT_02114,CUST_0216,CAMP_010,2025-10-23,0,0,165.53
INT_02115,CUST_0192,CAMP_001,2024-06-15,0,0,97.19
INT_02116,CUST_0457,CAMP_005,2024-10-05,0,0,63.57
INT_02117,CUST_0196,CAMP_003,2024-09-03,0,1,160.92
INT_02118,CUST_0230,CAMP_007,2026-05-11,1,0,316.34
INT_02119,CUST_0446,CAMP_009,2026-04-09,1,0,485.57
INT_02120,CUST_0470,CAMP_002,2024-06-02,1,0,114.46
INT_02121,CUST_0465,CAMP_009,2025-07-18,0,0,296.42
INT_02122,CUST_0194,CAMP_002,2025-12-23,1,0,118.51
INT_02123,CUST_0193,CAMP_009,2024-06-28,0,1,409.83
INT_02124,CUST_0042,CAMP_005,2025-09-18,1,0,244.29
INT_02125,CUST_0350,CAMP_006,2025-08-17,0,0,234.88
INT_02126,CUST_0494,CAMP_002,2025-12-15,0,0,9.7
INT_02127,CUST_0339,CAMP_009,2025-08-01,0,1,255.48
INT_02128,CUST_0448,CAMP_005,2024-12-08,1,0,47.79
INT_02129,CUST_0277,CAMP_009,2025-09-07,1,1,375.1
INT_02130,CUST_0069,CAMP_010,2025-09-27,1,1,311.8
INT_02131,CUST_0335,CAMP_005,2026-02-25,1,1,40.65
INT_02132,CUST_0441,CAMP_008,2026-01-23,1,0,245.47
INT_02133,CUST_0179,CAMP_007,2026-05-24,1,0,301.3
INT_02134,CUST_0061,CAMP_010,2025-09-30,0,0,445.46
INT_02135,CUST_0092,CAMP_008,2024-06-28,1,0,479.14
INT_02136,CUST_0276,CAMP_004,2026-05-27,0,0,133.0
INT_02137,CUST_0202,CAMP_006,2024-11-23,1,1,224.74
INT_02138,CUST_0271,CAMP_008,2024-11-09,1,0,388.72
INT_02139,CUST_0066,CAMP_008,2026-01-14,0,0,395.64
INT_02140,CUST_0373,CAMP_010,2024-11-26,1,0,138.11
INT_02141,CUST_0115,CAMP_001,2025-11-05,1,0,71.54
INT_02142,CUST_0428,CAMP_008,2024-11-21,1,0,423.89
INT_02143,CUST_0002,CAMP_002,2025-12-14,0,0,29.51
INT_02144,CUST_0388,CAMP_005,2025-11-27,1,0,123.29
INT_02145,CUST_0012,CAMP_002,2025-08-19,0,1,316.53
INT_02146,CUST_0153,CAMP_007,2024-08-07,0,1,163.61
INT_02147,CUST_0238,CAMP_004,2026-01-09,1,0,412.42
INT_02148,CUST_0345,CAMP_004,2026-05-07,1,0,241.28
INT_02149,CUST_0369,CAMP_006,2025-03-15,0,0,73.06
INT_02150,CUST_0279,CAMP_007,2024-08-12,1,0,136.38
INT_02151,CUST_0218,CAMP_006,2025-01-10,0,0,160.02
INT_02152,CUST_0273,CAMP_009,2025-01-12,0,1,492.64
INT_02153,CUST_0195,CAMP_009,2026-03-17,1,1,302.39
INT_02154,CUST_0422,CAMP_001,2024-09-09,1,0,268.16
INT_02155,CUST_0118,CAMP_005,2024-07-09,0,0,412.07
INT_02156,CUST_0127,CAMP_004,2025-10-17,0,0,322.92
INT_02157,CUST_0236,CAMP_005,2026-04-03,0,0,478.86
INT_02158,CUST_0178,CAMP_002,2025-09-29,1,0,298.79
INT_02159,CUST_0080,CAMP_007,2025-12-27,0,0,60.18
INT_02160,CUST_0142,CAMP_006,2024-09-27,1,1,366.71
INT_02161,CUST_0097,CAMP_002,2025-09-07,1,0,367.75
INT_02162,CUST_0480,CAMP_009,2024-06-28,0,0,97.47
INT_02163,CUST_0449,CAMP_003,2024-10-09,0,0,399.42
INT_02164,CUST_0372,CAMP_008,2026-02-09,1,0,141.23
INT_02165,CUST_0392,CAMP_006,2024-07-30,1,0,395.35
INT_02166,CUST_0058,CAMP_006,2025-10-29,1,1,211.5
INT_02167,CUST_0017,CAMP_004,2025-06-30,0,1,409.29
INT_02168,CUST_0415,CAMP_010,2024-06-24,0,0,5.46
INT_02169,CUST_0339,CAMP_005,2025-08-12,0,0,130.49
INT_02170,CUST_0215,CAMP_003,2025-02-06,1,0,72.03
INT_02171,CUST_0315,CAMP_004,2025-04-02,1,0,12.64
INT_02172,CUST_0393,CAMP_008,2024-06-18,0,1,325.82
INT_02173,CUST_0480,CAMP_004,2026-01-05,1,1,381.19
INT_02174,CUST_0453,CAMP_004,2025-10-20,1,0,39.35
INT_02175,CUST_0456,CAMP_004,2024-12-19,0,0,232.47
INT_02176,CUST_0009,CAMP_005,2024-10-25,0,0,454.9
INT_02177,CUST_0124,CAMP_004,2024-09-22,1,0,73.81
INT_02178,CUST_0106,CAMP_004,2024-06-01,1,1,312.94
INT_02179,CUST_0035,CAMP_004,2025-08-05,1,0,277.63
INT_02180,CUST_0052,CAMP_004,2024-12-04,0,0,296.92
INT_02181,CUST_0305,CAMP_010,2024-10-02,1,0,379.23
INT_02182,CUST_0018,CAMP_006,2025-09-14,0,0,53.87
INT_02183,CUST_0229,CAMP_003,2026-03-16,0,0,136.78
INT_02184,CUST_0307,CAMP_002,2024-11-03,1,0,137.97
INT_02185,CUST_0345,CAMP_002,2024-10-06,0,0,353.15
INT_02186,CUST_0361,CAMP_002,2024-09-09,1,0,226.67
INT_02187,CUST_0447,CAMP_008,2026-03-18,1,0,81.45
INT_02188,CUST_0025,CAMP_010,2024-06-16,0,1,64.27
INT_02189,CUST_0126,CAMP_001,2026-01-23,0,0,478.05
INT_02190,CUST_0380,CAMP_009,2025-04-29,1,0,61.96
INT_02191,CUST_0023,CAMP_001,2026-03-06,1,0,433.87
INT_02192,CUST_0206,CAMP_008,2024-06-25,0,1,276.29
INT_02193,CUST_0225,CAMP_006,2024-09-28,0,0,184.41
INT_02194,CUST_0120,CAMP_010,2025-09-30,0,0,157.63
INT_02195,CUST_0277,CAMP_006,2025-03-14,1,1,360.25
INT_02196,CUST_0112,CAMP_008,2024-09-29,0,0,275.06
INT_02197,CUST_0387,CAMP_010,2024-09-16,1,0,314.45
INT_02198,CUST_0443,CAMP_005,2025-05-20,0,0,323.16
INT_02199,CUST_0398,CAMP_008,2025-03-28,1,0,197.77
INT_02200,CUST_0029,CAMP_003,2025-05-07,0,1,163.31
INT_02201,CUST_0072,CAMP_009,2026-05-30,1,1,418.04
INT_02202,CUST_0258,CAMP_005,2024-08-21,1,1,17.27
INT_02203,CUST_0149,CAMP_007,2024-09-28,1,0,141.45
INT_02204,CUST_0120,CAMP_004,2026-05-05,1,0,282.81
INT_02205,CUST_0418,CAMP_010,2026-04-24,1,0,284.26
INT_02206,CUST_0470,CAMP_003,2025-02-23,1,0,441.63
INT_02207,CUST_0375,CAMP_001,2025-09-14,1,0,27.93
INT_02208,CUST_0295,CAMP_009,2024-06-10,1,0,358.64
INT_02209,CUST_0164,CAMP_007,2024-07-08,1,1,65.93
INT_02210,CUST_0296,CAMP_008,2025-11-16,0,0,31.94
INT_02211,CUST_0307,CAMP_009,2025-04-02,0,0,33.95
INT_02212,CUST_0396,CAMP_001,2026-02-10,0,0,75.78
INT_02213,CUST_0345,CAMP_009,2024-12-24,1,0,261.39
INT_02214,CUST_0420,CAMP_006,2026-04-14,1,0,470.06
INT_02215,CUST_0165,CAMP_007,2025-08-28,0,0,117.51
INT_02216,CUST_0122,CAMP_003,2024-10-09,0,0,377.33
INT_02217,CUST_0155,CAMP_008,2025-09-26,0,1,486.16
INT_02218,CUST_0449,CAMP_002,2025-04-05,1,0,169.08
INT_02219,CUST_0074,CAMP_009,2024-10-07,1,0,206.32
INT_02220,CUST_0339,CAMP_008,2026-05-26,0,0,375.43
INT_02221,CUST_0267,CAMP_006,2025-11-25,0,0,246.23
INT_02222,CUST_0114,CAMP_001,2024-06-09,1,0,272.56
INT_02223,CUST_0212,CAMP_001,2026-04-05,0,0,262.34
INT_02224,CUST_0154,CAMP_004,2024-08-17,1,0,320.91
INT_02225,CUST_0141,CAMP_007,2025-02-28,0,1,198.0
INT_02226,CUST_0032,CAMP_010,2024-06-21,0,0,77.49
INT_02227,CUST_0286,CAMP_002,2024-10-14,1,0,411.42
INT_02228,CUST_0486,CAMP_006,2024-08-03,1,1,407.18
INT_02229,CUST_0303,CAMP_006,2026-02-10,0,0,224.25
INT_02230,CUST_0451,CAMP_010,2024-05-31,0,0,57.62
INT_02231,CUST_0377,CAMP_005,2026-04-18,0,0,455.71
INT_02232,CUST_0467,CAMP_003,2025-11-28,1,0,130.38
INT_02233,CUST_0090,CAMP_009,2024-07-13,1,1,119.63
INT_02234,CUST_0321,CAMP_005,2025-03-21,1,0,322.38
INT_02235,CUST_0348,CAMP_004,2024-09-23,1,0,278.84
INT_02236,CUST_0219,CAMP_005,2025-05-07,1,0,26.24
INT_02237,CUST_0285,CAMP_008,2026-02-09,1,0,421.45
INT_02238,CUST_0254,CAMP_010,2024-09-07,0,0,112.76
INT_02239,CUST_0025,CAMP_006,2024-07-06,0,0,21.2
INT_02240,CUST_0498,CAMP_006,2024-09-13,0,0,109.5
INT_02241,CUST_0177,CAMP_003,2024-07-17,1,0,116.33
INT_02242,CUST_0483,CAMP_008,2026-01-24,0,0,76.32
INT_02243,CUST_0330,CAMP_007,2024-06-28,1,1,435.24
INT_02244,CUST_0344,CAMP_004,2026-04-16,1,0,250.29
INT_02245,CUST_0196,CAMP_007,2026-01-13,0,0,161.48
INT_02246,CUST_0403,CAMP_006,2026-05-30,0,0,377.98
INT_02247,CUST_0269,CAMP_006,2025-09-10,1,0,335.13
INT_02248,CUST_0164,CAMP_007,2025-01-31,0,1,9.63
INT_02249,CUST_0357,CAMP_005,2025-02-04,0,0,382.77
INT_02250,CUST_0214,CAMP_008,2024-07-26,1,1,246.11
INT_02251,CUST_0210,CAMP_003,2024-06-14,0,0,334.82
INT_02252,CUST_0077,CAMP_010,2025-05-01,0,0,348.56
INT_02253,CUST_0154,CAMP_003,2025-02-23,1,0,275.02
INT_02254,CUST_0193,CAMP_010,2025-06-14,1,0,20.07
INT_02255,CUST_0095,CAMP_004,2024-10-06,1,0,294.83
INT_02256,CUST_0387,CAMP_002,2025-04-29,1,1,104.42
INT_02257,CUST_0276,CAMP_005,2026-05-21,1,0,291.37
INT_02258,CUST_0243,CAMP_004,2026-01-05,1,0,3.58
INT_02259,CUST_0124,CAMP_009,2025-10-04,1,1,350.91
INT_02260,CUST_0435,CAMP_007,2025-09-11,0,1,290.79
INT_02261,CUST_0116,CAMP_007,2025-03-06,0,0,184.06
INT_02262,CUST_0154,CAMP_004,2025-07-08,1,0,449.29
INT_02263,CUST_0440,CAMP_003,2026-04-12,1,0,82.09
INT_02264,CUST_0363,CAMP_003,2024-08-22,1,0,106.39
INT_02265,CUST_0074,CAMP_008,2026-01-28,0,0,268.11
INT_02266,CUST_0413,CAMP_001,2025-02-13,1,0,457.6
INT_02267,CUST_0238,CAMP_003,2024-06-23,0,1,372.13
INT_02268,CUST_0469,CAMP_007,2025-03-12,1,0,140.71
INT_02269,CUST_0030,CAMP_008,2025-06-17,1,1,278.13
INT_02270,CUST_0288,CAMP_003,2025-11-30,0,0,255.44
INT_02271,CUST_0212,CAMP_009,2025-02-26,1,1,79.93
INT_02272,CUST_0496,CAMP_009,2025-04-02,1,1,100.79
INT_02273,CUST_0214,CAMP_006,2025-03-11,0,0,303.81
INT_02274,CUST_0286,CAMP_008,2024-08-09,1,1,167.24
INT_02275,CUST_0272,CAMP_005,2024-12-27,1,1,163.53
INT_02276,CUST_0069,CAMP_005,2024-08-30,0,0,130.17
INT_02277,CUST_0199,CAMP_009,2025-05-08,0,0,59.58
INT_02278,CUST_0125,CAMP_010,2025-12-03,0,1,142.69
INT_02279,CUST_0131,CAMP_001,2026-01-22,1,0,14.41
INT_02280,CUST_0105,CAMP_007,2025-02-03,0,0,301.68
INT_02281,CUST_0170,CAMP_002,2026-05-02,0,0,325.7
INT_02282,CUST_0332,CAMP_003,2025-08-04,0,0,255.9
INT_02283,CUST_0041,CAMP_001,2025-05-24,0,0,202.85
INT_02284,CUST_0473,CAMP_004,2024-10-14,0,1,92.42
INT_02285,CUST_0231,CAMP_005,2026-01-25,1,0,20.83
INT_02286,CUST_0434,CAMP_008,2025-12-12,0,0,402.32
INT_02287,CUST_0190,CAMP_002,2024-11-15,0,0,371.41
INT_02288,CUST_0048,CAMP_008,2025-06-15,0,0,437.12
INT_02289,CUST_0275,CAMP_006,2025-04-07,0,0,100.07
INT_02290,CUST_0371,CAMP_005,2025-01-08,1,0,285.1
INT_02291,CUST_0425,CAMP_006,2025-03-20,0,1,373.64
INT_02292,CUST_0098,CAMP_006,2024-09-02,0,0,416.46
INT_02293,CUST_0027,CAMP_009,2025-12-03,1,0,337.1
INT_02294,CUST_0138,CAMP_009,2025-10-14,0,0,443.33
INT_02295,CUST_0194,CAMP_005,2025-03-24,1,0,408.93
INT_02296,CUST_0345,CAMP_006,2024-11-30,1,0,180.47
INT_02297,CUST_0310,CAMP_001,2024-08-29,0,0,27.18
INT_02298,CUST_0309,CAMP_007,2025-09-16,1,0,313.06
INT_02299,CUST_0021,CAMP_002,2025-12-04,0,1,283.42
INT_02300,CUST_0448,CAMP_006,2024-07-01,1,0,442.19
INT_02301,CUST_0038,CAMP_010,2026-05-08,1,0,126.17
INT_02302,CUST_0097,CAMP_004,2025-08-18,0,0,255.55
INT_02303,CUST_0412,CAMP_010,2025-10-17,1,0,154.95
INT_02304,CUST_0390,CAMP_010,2025-03-19,0,0,108.21
INT_02305,CUST_0301,CAMP_009,2024-08-14,1,0,90.46
INT_02306,CUST_0371,CAMP_003,2025-08-29,1,0,166.97
INT_02307,CUST_0344,CAMP_005,2025-07-10,1,0,249.8
INT_02308,CUST_0287,CAMP_006,2025-07-16,0,1,359.97
INT_02309,CUST_0112,CAMP_006,2024-07-18,0,1,359.98
INT_02310,CUST_0246,CAMP_009,2025-05-01,0,0,228.94
INT_02311,CUST_0107,CAMP_008,2024-10-10,0,0,195.38
INT_02312,CUST_0446,CAMP_008,2025-09-27,1,0,376.93
INT_02313,CUST_0465,CAMP_002,2025-04-01,0,0,460.41
INT_02314,CUST_0171,CAMP_007,2026-04-25,0,0,240.09
INT_02315,CUST_0156,CAMP_010,2025-01-09,1,1,298.37
INT_02316,CUST_0490,CAMP_005,2025-04-17,0,0,397.5
INT_02317,CUST_0466,CAMP_008,2025-08-31,0,0,333.51
INT_02318,CUST_0008,CAMP_003,2024-07-27,1,1,468.91
INT_02319,CUST_0109,CAMP_003,2025-12-04,1,0,38.84
INT_02320,CUST_0480,CAMP_006,2025-02-28,0,0,53.63
INT_02321,CUST_0098,CAMP_007,2025-04-05,0,0,0.14
INT_02322,CUST_0493,CAMP_010,2025-06-13,1,0,15.6
INT_02323,CUST_0380,CAMP_010,2025-07-21,0,0,25.01
INT_02324,CUST_0061,CAMP_007,2025-12-31,0,0,5.61
INT_02325,CUST_0383,CAMP_002,2024-06-28,0,0,137.12
INT_02326,CUST_0387,CAMP_002,2024-10-20,1,0,0.0
INT_02327,CUST_0246,CAMP_003,2024-08-01,1,0,222.53
INT_02328,CUST_0469,CAMP_006,2025-10-10,0,1,364.37
INT_02329,CUST_0125,CAMP_004,2025-09-19,1,1,480.6
INT_02330,CUST_0357,CAMP_006,2025-10-24,0,0,48.62
INT_02331,CUST_0310,CAMP_006,2024-10-21,1,0,184.02
INT_02332,CUST_0361,CAMP_005,2026-04-14,1,0,322.89
INT_02333,CUST_0105,CAMP_005,2026-03-27,1,0,485.47
INT_02334,CUST_0204,CAMP_010,2024-06-14,1,0,370.92
INT_02335,CUST_0469,CAMP_007,2024-06-24,0,0,186.41
INT_02336,CUST_0123,CAMP_005,2025-02-20,0,0,139.99
INT_02337,CUST_0283,CAMP_008,2024-11-28,0,0,326.81
INT_02338,CUST_0165,CAMP_006,2025-03-03,0,0,148.73
INT_02339,CUST_0398,CAMP_010,2024-12-31,0,0,17.5
INT_02340,CUST_0145,CAMP_009,2025-05-14,1,0,60.04
INT_02341,CUST_0195,CAMP_008,2025-03-09,1,0,70.92
INT_02342,CUST_0239,CAMP_007,2024-08-11,0,1,228.46
INT_02343,CUST_0274,CAMP_003,2025-01-21,1,1,466.12
INT_02344,CUST_0333,CAMP_003,2024-10-19,0,0,491.64
INT_02345,CUST_0184,CAMP_001,2026-04-22,1,0,457.28
INT_02346,CUST_0158,CAMP_003,2024-12-22,1,1,60.16
INT_02347,CUST_0134,CAMP_004,2026-05-12,1,0,318.35
INT_02348,CUST_0185,CAMP_005,2025-05-07,0,0,476.21
INT_02349,CUST_0263,CAMP_002,2025-12-06,1,0,396.38
INT_02350,CUST_0452,CAMP_004,2025-09-02,0,1,440.15
INT_02351,CUST_0255,CAMP_003,2025-12-04,1,0,466.02
INT_02352,CUST_0239,CAMP_007,2025-04-26,0,0,87.29
INT_02353,CUST_0051,CAMP_002,2024-10-08,0,0,56.29
INT_02354,CUST_0412,CAMP_002,2025-04-13,1,0,362.4
INT_02355,CUST_0370,CAMP_002,2026-02-04,0,1,227.62
INT_02356,CUST_0241,CAMP_008,2025-09-14,0,1,443.22
INT_02357,CUST_0390,CAMP_009,2025-09-05,0,0,347.46
INT_02358,CUST_0430,CAMP_001,2026-04-19,1,1,136.57
INT_02359,CUST_0164,CAMP_001,2024-12-22,1,1,11.28
INT_02360,CUST_0469,CAMP_007,2025-02-28,1,1,281.62
INT_02361,CUST_0105,CAMP_009,2026-02-04,0,0,31.64
INT_02362,CUST_0190,CAMP_002,2025-01-07,0,0,345.9
INT_02363,CUST_0161,CAMP_002,2024-05-31,0,0,107.74
INT_02364,CUST_0212,CAMP_005,2025-03-22,1,1,198.77
INT_02365,CUST_0024,CAMP_010,2025-12-07,0,0,188.71
INT_02366,CUST_0289,CAMP_003,2024-08-11,0,1,18.58
INT_02367,CUST_0443,CAMP_002,2024-09-10,1,0,216.24
INT_02368,CUST_0114,CAMP_007,2025-09-04,1,0,232.85
INT_02369,CUST_0380,CAMP_005,2024-06-11,0,0,87.51
INT_02370,CUST_0075,CAMP_004,2024-06-27,0,0,6.63
INT_02371,CUST_0009,CAMP_004,2025-11-24,1,0,448.7
INT_02372,CUST_0134,CAMP_005,2025-02-09,1,0,328.31
INT_02373,CUST_0284,CAMP_008,2024-12-26,0,0,479.71
INT_02374,CUST_0479,CAMP_003,2025-09-30,0,0,438.19
INT_02375,CUST_0300,CAMP_003,2025-09-12,0,0,354.95
INT_02376,CUST_0297,CAMP_009,2024-06-15,1,0,359.44
INT_02377,CUST_0369,CAMP_003,2025-12-07,1,1,101.35
INT_02378,CUST_0214,CAMP_001,2024-08-02,1,1,133.64
INT_02379,CUST_0152,CAMP_001,2024-10-26,1,0,335.62
INT_02380,CUST_0079,CAMP_006,2025-08-21,1,0,481.59
INT_02381,CUST_0101,CAMP_006,2026-04-10,0,1,94.03
INT_02382,CUST_0169,CAMP_008,2025-10-20,1,0,344.84
INT_02383,CUST_0118,CAMP_008,2026-02-16,0,1,405.18
INT_02384,CUST_0195,CAMP_009,2024-06-09,0,1,497.92
INT_02385,CUST_0292,CAMP_005,2026-03-14,0,0,22.06
INT_02386,CUST_0427,CAMP_009,2025-12-14,1,0,281.61
INT_02387,CUST_0126,CAMP_008,2026-02-17,0,1,428.5
